,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,10250,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19411943.0,19411943.0,False,,1,,,,2023-06-25T20:16:00.000Z,30496.76626718073,12747885198.697426,-3.3017,0.19859067,-0.28951763,15.01373756,13.73780739,9.91842617,13.22435427,592001488462.8351,49.877,640432091610.8,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
1,1027,Ethereum,ETH,ethereum,7034,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120191632.87882815,120191632.87882815,True,,2,,,,2023-06-25T20:16:00.000Z,1899.053280315737,6821600150.002864,27.5681,0.36201401,0.7615416,9.75929599,3.32926831,3.88239701,11.60042335,228250314685.0434,19.2304,228250314685.04,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
2,825,Tether,USDT,tether,55844,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83212018333.0169,85733529362.30705,True,,3,,,,2023-06-25T20:16:00.000Z,1.0004564033459127,21652954515.313538,-0.127,0.00630191,-0.02047094,0.05804762,0.01322876,0.027069,0.02063363,83249996576.60425,7.0118,85772658431.96,,2023-06-25T20:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-25 20:18:10.117346
3,1839,BNB,BNB,bnb,1468,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155852152.73435998,155852152.73435998,False,,4,,,,2023-06-25T20:16:00.000Z,238.45224621205898,423290544.27032846,-24.5139,0.1536778,0.88452799,-2.68141286,-22.43051957,-27.22963583,-22.28660565,37163295896.49303,3.1311,37163295896.49,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
4,3408,USD Coin,USDC,usd-coin,13092,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28472030219.58967,28472030219.58967,False,,5,,,,2023-06-25T20:16:00.000Z,1.000076029691603,2807446008.5715575,2.0082,0.00434503,-0.00712621,-0.01433529,0.00537208,0.00685457,0.0412124,28474194939.26657,2.3983,28474194939.27,,2023-06-25T20:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-25 20:18:10.117346
5,52,XRP,XRP,xrp,969,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52254289650.0,99988655562.0,False,,6,,,,2023-06-25T20:16:00.000Z,0.4908323997294259,683308979.0778581,-6.9604,0.23845205,0.85417849,-0.72900173,5.12490869,9.84470216,4.68502347,25648098385.066,2.1606,49083239972.94,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
6,2010,Cardano,ADA,cardano,842,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34935473695.305,35921478500.889,False,,7,,,,2023-06-25T20:16:00.000Z,0.29390636561941264,228932858.1291364,5.5688,0.05216893,1.08605912,10.29284659,-19.43796569,-23.71595888,-13.74473942,10267758104.979685,0.865,13225786452.87,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
7,74,Dogecoin,DOGE,dogecoin,731,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139916566383.70526,139916566383.70526,True,,8,,,,2023-06-25T20:16:00.000Z,0.06713511929853634,193657458.9653562,-32.532,0.28711098,0.67903305,7.76878351,-5.62396023,-12.48640867,-7.06450006,9393315376.011633,0.7914,9393315376.01,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
8,5426,Solana,SOL,solana,475,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'sec-security-token']",,399787301.1129958,550828237.5844004,True,,9,,,,2023-06-25T20:16:00.000Z,17.01308950887841,254848573.0737608,-12.9554,-0.19456464,2.13283598,8.35606662,-12.73337941,-18.76828797,-13.64955959,6801617138.348322,0.5731,9371290110.04,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
9,1958,TRON,TRX,tron,773,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89976221274.75311,89976237404.73395,True,,10,71659659264.0,5252448492.967889,,2023-06-25T20:16:00.000Z,0.07329714579883002,144387268.8817335,-7.1083,-0.11605679,1.29095932,4.400721,-4.13355766,13.51912432,15.91307131,6595000209.203371,0.5557,6595001391.48,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
10,2,Litecoin,LTC,litecoin,927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73225176.72743528,84000000.0,False,,11,,,,2023-06-25T20:16:00.000Z,87.82295885576146,499605721.1816228,-28.171,-0.1768818,-1.34241176,13.00738051,-0.07282955,2.06112247,-0.92127278,6430851682.939409,0.5418,7377128543.88,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
11,3890,Polygon,MATIC,polygon,747,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-25T20:16:00.000Z,0.6666975626242173,283094410.8454142,9.9575,0.18909792,0.76286311,9.41565392,-27.68314918,-30.98249119,-35.36646689,6193266386.565319,0.5218,6666975626.24,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
12,6636,Polkadot,DOT,polkadot-new,517,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198440832.01895,1327919709.3241298,True,,13,,,,2023-06-25T20:16:00.000Z,5.154296168358067,142552814.39156908,12.984,0.26425582,3.05469628,12.57072824,-1.99403175,-9.8380508,-11.40847087,6177118988.479127,0.5204,6844491469.66,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
13,11419,Toncoin,TON,toncoin,115,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,14,3414166606.0,4981934301.700309,,2023-06-25T20:16:00.000Z,1.4591948421454124,11362365.07058878,41.0435,-0.40195447,4.16155683,3.35723869,-23.79720101,-34.5814468,-30.31057129,5007799233.054755,0.4218,7365371369.48,,2023-06-25T20:16:00.000Z,,,,,,2023-06-25 20:18:10.117346
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1259,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157426.4558355,157426.4558355,False,,15,,,,2023-06-25T20:16:00.000Z,30485.403069854285,144413901.73587078,18.774,0.13819296,-0.30861384,14.97311311,13.72895553,9.89631649,13.02075262,4799208960.003832,0.4042,4799208960.0,,2023-06-25T20:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-25 20:18:10.117346
0,1,Bitcoin,BTC,bitcoin,10250,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19411943.0,19411943.0,False,,1,,,,2023-06-25T20:17:00.000Z,30487.653979341023,12745230691.76992,-3.3421,0.18989492,-0.32022533,14.90137117,13.73288039,9.0011076,13.13387172,591824601250.6912,49.8621,640240733566.16,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
1,1027,Ethereum,ETH,ethereum,7034,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120191632.87882815,120191632.87882815,True,,2,,,,2023-06-25T20:17:00.000Z,1898.631681930209,6821400174.647124,27.5394,0.36223533,0.74455054,9.65545122,3.33780386,3.29106581,11.55702005,228199642086.6677,19.2261,228199642086.67,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
2,825,Tether,USDT,tether,55844,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83212018333.0169,85733529362.30705,True,,3,,,,2023-06-25T20:17:00.000Z,1.0002819506596132,21651836106.893402,-0.1579,-0.01294542,-0.0234393,0.02808654,-0.01466865,-0.03786282,0.01951281,83235480016.47365,7.0106,85757701987.46,,2023-06-25T20:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-25 20:19:10.377608
3,1839,BNB,BNB,bnb,1468,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155852152.73435998,155852152.73435998,False,,4,,,,2023-06-25T20:17:00.000Z,238.4327911401209,423032245.8870584,-24.5982,0.13908264,0.90244468,-2.70862463,-22.4374005,-27.3096028,-22.27152175,37160263781.64988,3.1308,37160263781.65,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
4,3408,USD Coin,USDC,usd-coin,13092,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28472030219.58967,28472030219.58967,False,,5,,,,2023-06-25T20:17:00.000Z,0.9999153695399063,2807479612.1804667,1.989,-0.01516858,-0.00716283,-0.01819006,-0.01970068,-0.05183758,0.03005794,28469620618.572384,2.3979,28469620618.57,,2023-06-25T20:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-25 20:19:10.377608
5,52,XRP,XRP,xrp,969,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52254289650.0,99988655562.0,False,,6,,,,2023-06-25T20:17:00.000Z,0.49083252222357454,683208207.0296122,-6.9958,0.23679005,0.86219417,-0.71041452,5.11869439,9.78981899,4.67892641,25648104785.910725,2.1605,49083252222.36,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
6,2010,Cardano,ADA,cardano,842,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34935473695.305,35921478500.889,False,,7,,,,2023-06-25T20:17:00.000Z,0.2939044003445186,228352719.6402084,5.0266,0.02955764,1.15961655,10.31976587,-19.44284037,-23.80605887,-13.7443206,10267689447.170319,0.8649,13225698015.5,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
7,74,Dogecoin,DOGE,dogecoin,731,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139916566383.70526,139916566383.70526,True,,8,,,,2023-06-25T20:17:00.000Z,0.06713280707426073,193715478.86238095,-32.5083,0.2773186,0.68824315,7.75109903,-5.6335298,-12.58764167,-7.06776967,9392991857.53028,0.7914,9392991857.53,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
8,5426,Solana,SOL,solana,475,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'sec-security-token']",,399787301.1129958,550828237.5844004,True,,9,,,,2023-06-25T20:17:00.000Z,17.011187784685777,254740284.7166635,-13.0154,-0.19696683,2.14012344,8.34268471,-12.74076164,-18.89764037,-13.63047356,6800856853.165889,0.573,9370242586.66,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
9,1958,TRON,TRX,tron,773,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89976221274.75311,89976237404.73395,True,,10,71659659264.0,5252356774.730881,,2023-06-25T20:17:00.000Z,0.07329586588432932,144409856.86390412,-7.1007,-0.1205768,1.29301415,4.38019718,-4.13311062,13.45739605,15.90798418,6594885047.333043,0.5556,6594886229.59,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
10,2,Litecoin,LTC,litecoin,927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73225176.72743528,84000000.0,False,,11,,,,2023-06-25T20:17:00.000Z,87.82161691728616,499534076.4222009,-28.2011,-0.18311112,-1.30828909,13.00329094,-0.06612739,1.9935056,-0.93900628,6430753419.257399,0.5418,7377015821.05,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
11,3890,Polygon,MATIC,polygon,747,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-25T20:17:00.000Z,0.6666592986340552,283068316.3140462,9.9349,0.18348386,0.76229145,9.42185857,-27.68508093,-31.0530212,-35.35533762,6192910934.41224,0.5218,6666592986.34,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
12,6636,Polkadot,DOT,polkadot-new,517,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1198440832.01895,1327919709.3241298,True,,13,,,,2023-06-25T20:17:00.000Z,5.154093770090818,142552970.76195097,12.9542,0.25326693,3.05907273,12.56331823,-1.99017586,-9.91411576,-11.3956653,6176876426.131327,0.5204,6844222701.01,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
13,11419,Toncoin,TON,toncoin,115,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,14,3414166606.0,4982379158.193959,,2023-06-25T20:17:00.000Z,1.4593251393877522,11366472.46177209,40.9762,-0.38489267,4.1858471,3.32827519,-23.81125714,-34.62505655,-30.28920894,5008246399.12978,0.4218,7366029052.44,,2023-06-25T20:17:00.000Z,,,,,,2023-06-25 20:19:10.377608
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1259,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157426.4558355,157426.4558355,False,,15,,,,2023-06-25T20:17:00.000Z,30485.072052496955,144378597.22198284,18.7238,0.14449699,-0.30093391,14.98399868,13.73078105,9.82557967,13.0731939,4799156849.114448,0.4042,4799156849.11,,2023-06-25T20:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-25 20:19:10.377608
0,1,Bitcoin,BTC,bitcoin,10250,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19411943.0,19411943.0,False,,1,,,,2023-06-25T20:18:00.000Z,30537.890589477618,12628154302.381065,-4.211,0.31466516,-0.20877552,15.24594406,13.91561256,9.62199092,13.29660129,592799791463.1759,49.9442,641295702379.03,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
1,1027,Ethereum,ETH,ethereum,7034,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120191632.87882815,120191632.87882815,True,,2,,,,2023-06-25T20:18:00.000Z,1901.7186554028065,6820801446.258378,27.5347,0.51709682,0.86141149,9.97962932,3.4951451,3.82482037,11.6940677,228570670468.99283,19.2574,228570670468.99,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
2,825,Tether,USDT,tether,55844,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83212018333.0169,85733529362.30705,True,,3,,,,2023-06-25T20:18:00.000Z,1.0003629675253565,21536715789.257446,-0.6708,-0.00546101,-0.02235298,0.05120674,-0.01921091,0.01424481,0.00636575,83242221593.39116,7.0112,85764647849.3,,2023-06-25T20:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-25 20:20:10.648129
3,1839,BNB,BNB,bnb,1468,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155852152.73435998,155852152.73435998,False,,4,,,,2023-06-25T20:18:00.000Z,238.43683205306442,422971852.48052365,-24.6073,0.15090439,0.89960361,-2.69634381,-22.43042822,-27.33255281,-22.29018233,37160893566.631134,3.1309,37160893566.63,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
4,3408,USD Coin,USDC,usd-coin,13092,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28472030219.58967,28472030219.58967,False,,5,,,,2023-06-25T20:18:00.000Z,1.0001066436737005,2802883398.6869526,1.8382,0.00544433,0.00172101,0.00381648,-0.01514893,0.01062319,0.02518747,28475066581.489998,2.3983,28475066581.49,,2023-06-25T20:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-25 20:20:10.648129
5,52,XRP,XRP,xrp,969,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52254289650.0,99988655562.0,False,,6,,,,2023-06-25T20:18:00.000Z,0.4908704188973673,683155192.8109446,-6.9911,0.24605765,0.86732058,-0.71549725,5.13148572,9.68645168,4.65057576,25650085049.679867,2.1606,49087041889.74,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
6,2010,Cardano,ADA,cardano,842,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34935473695.305,35921478500.889,False,,7,,,,2023-06-25T20:18:00.000Z,0.29392692803565734,227968579.53706703,4.6478,0.04030386,1.17259029,10.32497571,-19.43356929,-23.8465937,-13.74311234,10268476462.731512,0.865,13226711761.6,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
7,74,Dogecoin,DOGE,dogecoin,731,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139916566383.70526,139916566383.70526,True,,8,,,,2023-06-25T20:18:00.000Z,0.06713555702929279,193679135.5770371,-32.5075,0.28903886,0.68888148,7.74908089,-5.6158187,-12.61784176,-7.07470046,9393376621.796076,0.7914,9393376621.8,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
8,5426,Solana,SOL,solana,475,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'sec-security-token']",,399787301.1129958,550828237.5844004,True,,9,,,,2023-06-25T20:18:00.000Z,17.012292745308535,254735334.73082182,-13.0265,-0.19117845,2.14107425,8.35158355,-12.72862503,-18.94106155,-13.64166026,6801298602.391097,0.573,9370851230.17,,2023-06-25T20:18:00.000Z,,,,,,2023-06-25 20:20:10.648129
